id,face_detected_ratio,gaze_ratio_mean,gaze_deviation_mean,gaze_stability_std,smile_score_mean,smile_score_std,frown_score_mean,frown_score_std,eye_openness_mean,eye_openness_std,jaw_open_mean,jaw_open_std,brow_raise_mean,brow_raise_std,mouth_frown_mean,mouth_frown_std,emotion_happy_mean,emotion_sad_mean,emotion_angry_mean,emotion_surprise_mean,emotion_fear_mean,emotion_disgust_mean,emotion_neutral_mean
0126,1.0,0.5623765000713082,0.06237650007130826,0.013758808642677206,0.3006479559466243,0.15929471561635963,0.013693507069838233,0.008034212236395985,0.9409173396881669,0.02967793720571029,0.03745589300757274,0.039305921007800455,0.19130351334810258,0.06271255689315093,3.904910061237388e-05,3.590109033541192e-05,0.2964298255669869,0.04235026191209409,0.024613755307767632,0.09311591820628383,0.0357664115189109,0.036378904269831994,0.4713449232181247
0127,1.0,0.5567380075155588,0.05673800751555891,0.006135167349721375,0.007843464905454312,0.014235400988019153,0.012825325271114707,0.010427967759437003,0.7515579238533974,0.02357674525815422,0.12548370100557804,0.14082593284691353,0.22016923725605012,0.03700378347194875,4.66895709905657e-05,3.229338250020806e-05,0.0070071442488575915,0.05450481639843929,0.007868600653499485,0.12653062876081095,0.02573047229234362,0.003189794791361109,0.775168542854688
0128,1.0,0.5999412654748641,0.09994126547486419,0.011899584522987651,0.01836654637100299,0.03393629519682528,0.03583707826813528,0.05910065598852841,0.9818356775989135,0.004138318553586773,0.011394741634527842,0.01185161913861057,0.3224786038820942,0.1397503749512016,0.0005497141143374998,0.0006047589149835004,0.01834986103253276,0.07221714260776935,0.05686046200734912,0.14642538897072277,0.06830475551655178,0.010349597092594347,0.6274927927724798
0129,1.0,0.5542112349304423,0.05421123493044227,0.010744853135992398,0.015194973684528022,0.026804032093123577,0.02435035217139456,0.012232492886197127,0.8188668407706751,0.15110886614222052,0.08510793404032786,0.09453021207216736,0.09019025084045199,0.02419463825074451,5.699549173085769e-05,5.1073961739147085e-05,0.014650823656819849,0.0342184778643059,0.016136077896632944,0.06316690781645269,0.027333177556405037,0.009819455617553608,0.83467507959183
0130,1.0,0.5767496150154082,0.07674961501540824,0.014598609482509954,0.0001511444621168526,0.00021623423325672385,0.001301113452687527,0.0008274281638455022,0.8291935588100127,0.1108227434470518,0.10545541096611746,0.10357327129200314,0.4158204761998994,0.0668171133200851,8.02203052404796e-06,8.746836469251285e-06,0.0001433708563791929,0.08924188943007541,0.0034104684265778016,0.19983949755426567,0.06807519978187233,0.0008549123043711707,0.6384346616464585
0131,1.0,0.5178843941562453,0.02098037894882041,0.016903722938869818,0.0012755631528720683,0.001713369136293361,8.127358383221276e-05,8.39258474323439e-05,0.8915218062704132,0.16834201864038767,0.007018915224100717,0.008349070201904245,0.7713387134400281,0.0776903374478707,0.040353406858312985,0.04840428856565155,0.0012719232730306238,0.3061237894597463,0.002165704472858333,0.32454292256396067,0.23954631916651123,0.0012149393438726944,0.12513440172002024
0132,1.0,0.5074606302817513,0.014596904376778326,0.016209259229247715,0.001247145127232822,0.0026825500757953753,0.0024552408932423633,0.002154782301390871,0.8193771980974512,0.2611363629010893,0.014575629848641929,0.027997122129734476,0.661321766950466,0.09229527726039673,0.0017151756930144512,0.00252297824734804,0.001245958273287896,0.011595701969256175,0.003918981587588475,0.280082270087048,0.022479648421062006,0.007647246107724471,0.673030193554033
0133,1.0,0.5203759858853801,0.021933308093026457,0.015188652860155109,0.06904856043845277,0.11996117938347924,0.02045813549722714,0.00980766554082872,0.8174332739277319,0.13608549840141662,0.09119577580052217,0.10013769799759206,0.08128395666029643,0.029753335280635278,0.006361704936187545,0.009341475715334668,0.06505263637403329,0.0709154349679507,0.012300616384168288,0.062124319326341555,0.046846424444315325,0.032771497454954265,0.7099890710482367
0134,1.0,0.5275911438399574,0.02759114383995742,0.0,2.9129704444130766e-06,0.0,0.0026193236699327826,0.0,0.8887565229088068,0.0,0.005063087213784456,0.0,0.4151797443628311,0.0,2.848290023393929e-06,0.0,2.9085458573897046e-06,0.07001155673569884,0.0019330965044471072,0.17135446746833624,0.057489915230280526,0.0005314843071463571,0.6986765712082336
0135,1.0,0.5426113896878598,0.04261138968785992,0.007100821696407937,0.0027078998807285514,0.003231904351051109,0.006798787691098239,0.003164689547978293,0.9552239602032516,0.011219920999534212,0.007798172660321663,0.008398609112013393,0.1609720273741654,0.04432698253075858,0.03254788355635745,0.017780751647878682,0.0027058585619449244,0.06590819416077076,0.0050240919287769465,0.07291387335343254,0.04711763647251895,0.0300021011974597,0.7763282443250962
0136,1.0,0.5397487738176353,0.03974877381763536,0.012433589070363493,0.022956688670092262,0.02324731886348681,0.0007433311553281133,0.0005584555682781048,0.9561315170555774,0.026430139643912724,0.065782262461393,0.09612936867913006,0.5021816438862255,0.09718211538395137,0.00522216278113774,0.008166010206765535,0.022258433910869974,0.21562014727689008,0.001643628636264489,0.22723608474313678,0.17617129699834289,0.021509149299775848,0.33556125913471985
0137,1.0,0.5672055691461745,0.06720556914617444,0.01081356845999066,0.008947707328388788,0.031000807477531953,0.08970256533939391,0.01620369128235925,0.8916903391558056,0.1074170157457386,0.004488484322791919,0.007669888948022609,0.070466611146306,0.019956424383819078,0.0012662199830704897,0.0011479954040571683,0.008930358060715052,0.0016118762587590634,0.05013405367365233,0.031818610098919946,0.004297401278320952,0.01892137056050866,0.884286330069124
0138,1.0,0.5381417825773042,0.04380077498473941,0.028340445636496837,0.00010977981429505235,0.00017937093234458032,0.03790907470885521,0.025189633540663024,0.7705563351225394,0.2184444890756839,0.005345372223438552,0.0067686072224648185,0.09014827715089688,0.05034982079269093,1.3476307277489223e-05,1.5925608310921635e-05,0.00010969951434278643,0.06045192469867698,0.01995277363912001,0.04009816153277195,0.04841019565046637,0.00996292619974993,0.8210143187648721
0139,1.0,0.5205685203145921,0.03371044196495043,0.033842690582356276,0.0689971577590682,0.12957713881620345,0.041702473954034924,0.045147769856078636,0.7514824338424473,0.19273695558609968,0.10835961371851273,0.09822065266295979,0.0963599775493957,0.06385968039581097,0.0002660077383762445,0.0005834891927714921,0.06654200706342767,0.010581170792015772,0.024370214520285583,0.07280662409467392,0.008087395513615397,0.010015970995209875,0.8075966170207718
0140,1.0,0.5556389281995863,0.05734088246217776,0.02461108728294788,0.11609763308551233,0.15542467550040476,0.006702389903882747,0.006646775479267293,0.9233204414804449,0.10402256911810578,0.059709607272075034,0.05468957735073401,0.2797414222380744,0.1276292856138351,0.001459714455269829,0.003848349349232303,0.10943393359865254,0.09908278417571166,0.012965041933029749,0.13551810181875604,0.06311029523350459,0.03426877241544026,0.5456210708249051
0141,1.0,0.536593880433872,0.036593880433872024,0.011369765714413496,0.18655688237314197,0.1367098304464714,0.20623446662317624,0.03649855312188052,0.8866343839856033,0.124363263799588,0.0008978407991393892,0.0011629911341512888,0.011088511208072305,0.002828846255008933,0.00046469832382585577,0.0005418316449269682,0.18651654763592704,0.0031644648498926967,0.10659277664696637,0.00792585421401203,0.009235637948520227,0.07596097745855325,0.6106037412461284
0142,1.0,0.5600179748693231,0.06323118882878483,0.02962024550367362,0.39679979052328107,0.25679493654824986,0.02934044863962169,0.018909719828153936,0.734040220667209,0.18488184238664793,0.060455325625038574,0.0653453970637495,0.06251343545903053,0.025593695778281998,8.121558506348134e-06,6.953085071187661e-06,0.3894045167319384,0.0474976091275177,0.01798206357291607,0.04441580449877489,0.025020142761474875,0.05984880930010956,0.41583105400726855
0143,1.0,0.5439668302344649,0.0439668302344649,0.008986728419553848,0.0008824030133627485,0.0007225666067328864,0.0006612552505640241,0.00048164455793510023,0.9144347599492624,0.05462329216193483,0.11984241717996505,0.1231036379816503,0.489886442056069,0.10055061524786706,0.0001524935965667632,0.00031221130515055246,0.0008467519347235618,0.16704663503451755,0.002573126095391951,0.23435795774343068,0.11966876400846765,0.0004987015213006229,0.4750080636621679
0144,1.0,0.5195338773349649,0.023582901184683463,0.017615572296039838,0.23930387897959562,0.22319345157800727,0.004207249799515397,0.009113542463853937,0.7530181277306529,0.2275400915950454,0.015980290753620882,0.042539526356185235,0.3256479948127674,0.1450909932551938,0.0007754497173967462,0.002322991405570392,0.2272785084661713,0.1738791760112216,0.006818517287115633,0.13237573227162094,0.1291975966214422,0.03685904524184265,0.2935914241005857
0145,1.0,0.556063144080198,0.056063144080198045,0.015413623538472065,0.0029193671324762925,0.005902868188151857,8.705982902158991e-05,0.00011601485042196136,0.9289202129778763,0.10407232836381497,0.22623029380061088,0.1552575826957898,0.7484262592735744,0.08846994594814149,0.0003943223982137819,0.0004215871366172988,0.0023678342740107517,0.3171409252753438,0.0050893847053654654,0.3566732656889471,0.2284265399483726,0.005449172202011217,0.08485287790594913
0146,1.0,0.5496496341709503,0.04964963417095024,0.018666506538084948,0.06119654092929393,0.075053810649597,0.035360614370022504,0.013495959186326496,0.8411092017112034,0.14438038055457855,0.10846678909313466,0.0830317740256789,0.11535486459199872,0.035176069708440116,1.8454119765262283e-05,2.5450053393620077e-05,0.05829384836473705,0.005554391686031985,0.021266382618154722,0.08016243389741119,0.004032664606243738,0.009716610488413937,0.8209736683390071
0147,1.0,0.5284911836582704,0.03124638195663949,0.02082950015957547,0.001125129559527109,0.0011470785251315764,8.742784170449754e-05,5.493418515037685e-05,0.8540810257730879,0.2081746172086691,0.006458779960997741,0.006319966010697655,0.7647679962895133,0.0730115644119078,0.027424499548611824,0.03795662083079789,0.001121244930740826,0.2646081108305799,0.0020053887802464264,0.32251594247794546,0.21319443371345245,0.0010939473516583186,0.19546093191537653
0148,1.0,0.5435637429948088,0.043563742994808856,0.013234827038112629,0.2377136111344126,0.14319493523752475,0.2474010708657178,0.03566104468808356,0.8815599558028308,0.11657452117673614,0.0018081421188650313,0.0026184726204852063,0.012428091902455146,0.0031598100487434107,0.00042044038309541065,0.00038140316484115813,0.23759080296630264,0.0020302535558254352,0.12678009410852709,0.009002565504422156,0.00889536337926984,0.08753040884830236,0.5281705116373505
0149,1.0,0.543075433031338,0.04612179286341313,0.02714076392134591,0.01026599828004159,0.017789739574338492,0.12999854906655212,0.07116820877592869,0.8082371621915116,0.18453295704687614,0.02444175790949929,0.03776591620120019,0.0716395095166773,0.03831126851579434,0.0325493898474123,0.03728982429880297,0.010228967532194553,0.023787467637601187,0.06838461258539759,0.039377101820741146,0.021522694982594678,0.03136971496726613,0.8053294404742046
0150,1.0,0.5566189224263379,0.05769927074029172,0.01784296096904052,0.0004189003771273292,0.001293322869401624,0.003043989057029026,0.0023617096902413385,0.9223292565009998,0.14407512038457282,0.15770893472884046,0.12091020030862165,0.5405454131725588,0.14335456374540478,0.00011300599636480288,0.00024115204381410478,0.00040477127254884114,0.07344112419753634,0.003751810559254342,0.2686336325386438,0.06298983395770981,0.0007333445664684515,0.5900454829078384
0151,1.0,0.5058781977901536,0.012358742637637208,0.014584251747917505,0.0013809918508134917,0.0026672082926946176,0.01072748072935307,0.00915458622868851,0.931926315863772,0.12699455435288307,0.021803657208996203,0.025570989533485584,0.1972264158539474,0.11339952620401166,0.005061774494000322,0.010125497427732473,0.0013663159677262564,0.05411906911883004,0.008512022858292905,0.09550568684717294,0.049525272360582066,0.01576479570600817,0.7752068371413876
0152,1.0,0.5237611317045828,0.029776365178589677,0.021403315704478242,0.0233460723888129,0.03100802143666228,0.0020785764238098635,0.0017308333875977915,0.5693128161132336,0.1837173304516621,0.0018139632418751716,0.0027183392897537004,0.4090636024872462,0.12177078530191891,0.002902099220955279,0.0021456110471094795,0.02333302976451636,0.06804895558829838,0.012899419370544367,0.1648729378405066,0.054746966436505326,0.01612666759295659,0.6599720234066724
0153,1.0,0.565934019525399,0.0669754999403705,0.018305898638621025,0.09301496982036704,0.10723334518792042,0.027325767093536728,0.01340704305753858,0.852633300688908,0.13285495001747877,0.02834441350018041,0.041702307977971274,0.1156800322121743,0.1163548980347632,0.0005465967284924938,0.0007732981686034276,0.09140946912587561,0.028105395826272483,0.019040164517150533,0.05568075061910489,0.027098670242765254,0.010185758122802157,0.7684797915460291
0154,1.0,0.5375416582472378,0.037541658247237666,0.013619298435494132,0.0012640914004415599,0.0013925241618943352,0.5176060338105474,0.08358831721116007,0.687683220420565,0.13667544430637624,0.013005731747918097,0.016497632759569277,0.004234504734215859,0.0022258690323723783,0.0009809714847506257,0.000711405552374395,0.00125729067108612,0.0030332968651237027,0.2629774206965837,0.006265375796959102,0.0016685509608838141,0.10881119769538188,0.6159868673139816
0155,1.0,0.5274257504298784,0.028011473338585783,0.016516607993772348,0.08040370215409591,0.0540341751297838,0.006433191144575782,0.008640603901031921,0.7483148958223561,0.15530164844207694,0.030171384414037068,0.07592436104340268,0.26525283271136385,0.14507317979996373,0.0014494915217634723,0.0014354942612091449,0.07952200459511691,0.1135734356776008,0.014792340997808602,0.11707328980507249,0.06982389447584865,0.027331281733063196,0.5778837527154893
0156,1.0,0.53065178440933,0.038433906956086936,0.027080979823562272,0.04588694274916959,0.08800688237761209,0.00038402049787172085,0.0006024494578445541,0.89658343186602,0.14437488523109182,0.16452497482116865,0.1806565773909898,0.6384218888623374,0.12020939818524318,0.0041259846835777535,0.007360749312433918,0.04076894925590234,0.18011801439497585,0.004514113169368789,0.3068922565797294,0.13419986284809168,0.005485940564805232,0.3280208631871267
0157,1.0,0.5786747459926335,0.07867474599263344,0.021812247972176152,0.07755265774903819,0.09610778302910043,0.017078031512210146,0.00914165503097702,0.8872710372321307,0.10189859393967364,0.11235427654270704,0.08892096471598676,0.31308701435724895,0.07129213741986791,0.0034775893630770347,0.0027414137504424936,0.07394811136971652,0.014043443571839207,0.011037433304063505,0.16227947210757215,0.018365623384403687,0.01077817670764271,0.7095477395547622
0158,1.0,0.5383622508724366,0.040218117943712564,0.01833448603871107,0.0015266558715238182,0.002478797125573114,0.021712794365799603,0.009048158613874124,0.7725708147182184,0.14266697568991554,0.005693994745824431,0.010772052773271321,0.07374370163854431,0.02533908306041725,6.963285672742025e-05,5.539829769977971e-05,0.001524832776453286,0.023437488996804697,0.012153682460897972,0.03264807066991446,0.018978478381905004,0.00592381991014163,0.905333626803883
0159,1.0,0.56633024137398,0.06748906676666112,0.018114040536719517,0.14168608655963486,0.1861306341108266,0.001991455073863996,0.002082381160986189,0.755244909070952,0.1426183204370478,0.16173733294627435,0.11758213288090957,0.47481285763341324,0.16416874225960862,0.000624135081505851,0.0013794108369541412,0.12452180600077283,0.1314545823016209,0.006033808350637934,0.23195724129469608,0.09102798434620095,0.03387184918792829,0.38113272851814306
0160,1.0,0.5441398486051107,0.04413984860511079,0.011556079067359882,0.19092852338330774,0.12427089551115629,0.09381130099205709,0.03543835537532815,0.7518558137845702,0.0920762365454428,0.007019637054238446,0.010363795109002621,0.047362307495460276,0.027300526320001628,0.00016438007092086458,0.00030013548125567364,0.19025021228606556,0.052301342955759195,0.0921797240236327,0.02224001475171862,0.021936969593289397,0.04075820618936708,0.5803335302001675
0161,1.0,0.5378128861944065,0.03863793589350149,0.013563465058269868,0.07357198426620926,0.11336371157236297,6.490662784841561e-05,4.69223730558576e-05,0.8497484760882799,0.14746909119125853,0.13118615472376405,0.09347207137942413,0.694250981323421,0.11369788187260398,0.0006599324982587973,0.000989549613672381,0.056110042874456034,0.3227558353527382,0.012358718544574786,0.2980062462105054,0.2399780113760645,0.01293987470713516,0.05785127093452587
0162,1.0,0.5658569481427479,0.06903198413826887,0.027610901889318314,0.016565319532496577,0.030023494963046096,0.007903159588927448,0.0041949834273478925,0.8013517032036694,0.17519712902510828,0.060070854654995634,0.08674338549350413,0.27295003940419454,0.05595640522076533,0.0015233241265377728,0.0018551162816396382,0.01581256272808125,0.04863786055107861,0.005598800212875409,0.1286243798856559,0.03778173086375762,0.04399779058128523,0.719546875177266
0163,1.0,0.5357220947767161,0.04150359530459479,0.026994723155070833,0.0003544598813862141,0.0006526574444176543,0.04808468752889894,0.03536121571459044,0.8148186274284367,0.19435539727475287,0.06715899207737556,0.06143474594533789,0.059820799319463415,0.05279164778541517,1.1694569502387188e-05,1.2171204936559966e-05,0.0003430707383024346,0.030707745830051578,0.02783974959513606,0.046282793969497346,0.022961031509630418,0.009776448864289593,0.8620891594930925
0164,1.0,0.511992894599729,0.018338454422010673,0.017533882508453388,0.005356319718461319,0.0209832717577775,0.006632225495691687,0.009139686432458173,0.838763687045271,0.18814456588614095,0.030176201536298984,0.050236077257391785,0.32595458203418687,0.12602358374920078,0.006377238484219561,0.011819751052773482,0.005343323076347848,0.06008977834568545,0.0069075237321445495,0.14523925130850496,0.05080773786391794,0.0053136605365887,0.7262987251368105
0165,1.0,0.5451275328268864,0.04512753282688641,0.008870392699359797,0.0637914784867248,0.10331473808510958,0.0008216988614602836,0.0005255456864221049,0.928035743178471,0.05563356705799763,0.11804315754253526,0.11114454096166891,0.49145618650843115,0.07170425358809689,0.0001618262684213037,0.0003496312166176432,0.061825926091781266,0.09898896554940194,0.004697838433323361,0.2375997010943726,0.0768051291907956,0.0048457388560960366,0.5152367007842292
0166,1.0,0.5658743416948745,0.06587434169487452,0.004915325318804513,0.006139665882502039,0.008833342932355584,0.00027157948574420195,0.00022918219461401406,0.8733512749347616,0.05311733658841116,0.024790347043616587,0.04177829552783003,0.5981986829463173,0.11832450517441263,0.00014149177487819114,0.00013282618429141544,0.006104009220082541,0.2110588741606806,0.004012859714782114,0.24710371474256168,0.15762719332267286,0.038151088245723865,0.33594226059349636
0167,1.0,0.5556970429900995,0.05569704299009952,0.0066596927529484545,0.0017448126484396198,0.003509493837290711,0.0014584953545409007,0.001060191739171601,0.8975983668642584,0.09538132653044552,0.03596523122723738,0.10259215068013003,0.4245883636176586,0.11625429041295011,0.013369937263519205,0.023159346831869532,0.001723699450694454,0.1440631123275125,0.003769236508595175,0.18294030577299056,0.10621881834691749,0.0025467006058676796,0.5587381269874221
0168,1.0,0.49697735355120914,0.021949037803655945,0.024718888597545806,0.014773703931605896,0.0606223315642424,0.0029027035184142356,0.004448632360090195,0.7513973411847035,0.17565880940465364,0.06553003957880468,0.0676743308994286,0.2901827314675882,0.12732740302121878,6.315539946973755e-05,8.913785469657985e-05,0.014618594835201778,0.17528850562904857,0.009596408112025404,0.1374503225990259,0.11880488926488758,0.006429244427524353,0.5378120351322864
0169,1.0,0.562430835395963,0.06409188641346265,0.02292784888598835,0.17855466867473058,0.18200275976391656,0.010765503813821792,0.008703260052860956,0.8297817481101536,0.16221636807029471,0.07227909304277941,0.06508977927767112,0.1991655764276864,0.08713727964512599,5.795280205877687e-05,0.00034613287924632237,0.1732955688159291,0.08325429441949979,0.03071233465471585,0.10392493010918968,0.031173738351961466,0.020499329918356957,0.5571398037303472
0170,1.0,0.5371434478586226,0.0394996855136658,0.0229314630025173,0.00362401241680158,0.011002485333498705,0.006907990894379669,0.005962383224837618,0.8489599444574731,0.1912221841501588,0.19295480424154768,0.13800270025238764,0.35621144118554454,0.08802793913766002,0.0007710203088155301,0.001356079756455604,0.003277515690210661,0.10130804338236618,0.005671499011646663,0.2053947646589436,0.06972019821801842,0.0021845666132904703,0.612443412425524
0171,1.0,0.5359352574880923,0.035935257488092405,0.008270561791716412,0.006018267708471589,0.017607875200336392,0.04870531312966098,0.05480996739368392,0.8809821657836437,0.0376644638337541,0.010233313863864169,0.014415542280004351,0.09889340329294403,0.05603437573207999,0.008130871372971644,0.015112879529744215,0.006011281912205971,0.026757211834592454,0.02828234769830876,0.04527679519397983,0.017109942479825502,0.024598406917140495,0.8519640139639469
0172,1.0,0.535905342201674,0.039407669247968576,0.021547025775940788,0.00021029722259982008,0.0002783780853489209,0.013017452897232336,0.012397213905810606,0.8813171400145318,0.15832924632062034,0.2685469989975294,0.13795690468322067,0.152069268686076,0.08789204696230445,0.0006324689571859684,0.0011371222651698771,0.0001883265238480296,0.09870049769767623,0.007626926739451226,0.1451013143035137,0.07798587999125933,0.00263940632720427,0.6677576484170475
0173,1.0,0.5501607009845618,0.05552615462086324,0.03400946990415608,0.00033450099455952415,0.0004911758684226719,0.004034570668106123,0.004682928697956254,0.8117057816125453,0.2053560402536647,0.18932186691866568,0.13092791320527386,0.24283362862964472,0.11647917536388004,5.082921848990433e-05,4.4852559588026345e-05,0.00030591496363370285,0.11504555954396854,0.005538233817194656,0.15696140217763363,0.08462820056040148,0.0009635564537112156,0.6365571324834568
0174,1.0,0.5407276572282702,0.04119638415223499,0.01734918868902716,0.05949903905275278,0.05290043711101496,0.026659698036382906,0.015245201101691579,0.8039694990729913,0.14654259215876958,0.014322735190035019,0.022157627117646846,0.13101913261925802,0.07709820213708411,0.00023425661176545987,0.0005361167644306631,0.05920733626427076,0.018087530901822645,0.019545984247477707,0.058353878550769886,0.010475267613855976,0.009893161677857386,0.8244368407439456
0175,1.0,0.5352625916022536,0.06378928299858108,0.055171347286685796,0.0028362592705749334,0.0021466133431417775,0.043472637923864216,0.013920187763840382,0.7214030334009573,0.20126284090759805,0.016821555255983885,0.01571972555227776,0.04473726236476348,0.013853474100464275,0.0002346892338559533,0.0003115292483532883,0.002823614600394241,0.02706932953906989,0.026757822353753073,0.02359223607379066,0.02145038324423905,0.00972764545091906,0.8885789687378339
0176,1.0,0.5502194623769087,0.05116775982773136,0.019660634966799574,0.1592070228015831,0.22768006119376175,0.0028258041113186855,0.004768911249861753,0.7875659709626978,0.17755357601775418,0.010802380213190741,0.044539225070291934,0.5031961796410156,0.178604484632339,0.0019414306508994368,0.006756880234239026,0.14623624934445567,0.16800018764650612,0.009222586686167163,0.20093184216422258,0.12407777262209224,0.04674100036769867,0.30479036116885755
0177,1.0,0.5337256616186132,0.03372566161861333,0.010222177343199369,0.09331351967484806,0.10880399617109189,0.0003729351412403048,0.00023327851145746854,0.835038085654378,0.10237386300809663,0.07877307347953319,0.09790143309961905,0.4611331433057785,0.05462272403138381,1.7830294837040128e-05,2.6434695182310058e-05,0.08580578015491251,0.2529637482216616,0.014326717163047084,0.2077070268486019,0.19247428617710663,0.0025290392898324587,0.2441934021448378
0178,0.05555555555555555,0.5098608165511094,0.021866534864304732,0.021866534864304732,0.0034292257763297584,0.0034274452924876186,0.05983527144417167,0.038775906432420015,0.6887190379202366,0.13455559685826302,0.10740416310727596,0.05264590121805668,0.09092687489464879,0.004273421596735716,0.004848933960602153,0.004582608635246288,0.0033728641228355587,0.028277123891166413,0.031173472414124603,0.06973461439811218,0.022598593515340326,0.012097582654715213,0.8327457490037058
0179,1.0,0.5452389527245975,0.04523895272459752,0.005133066793197091,0.0006146702701244067,0.00036234598195544944,0.02167140960227698,0.006361855551700091,0.897270628483966,0.0802612312448063,0.06223622485413216,0.08603188946952041,0.08635681215673685,0.012165362782336861,1.154334918540556e-05,1.1181762128947994e-05,0.0006026680362433515,0.028997662364046575,0.01307498262295308,0.0568658265437989,0.011769144206846249,0.011074871041525292,0.8776148451845865
0180,1.0,0.5366587602717884,0.048102533100599185,0.03391464845457076,0.07542880781870086,0.1460366268166792,0.02238170916513939,0.019705338781389952,0.7748019633814692,0.20013216746882814,0.015909980882757475,0.02620859094293761,0.147301921620965,0.11079490864273744,0.0014522902327566303,0.0023333902588752596,0.07502561846942749,0.04302697503826624,0.01390472682444064,0.06530501201096091,0.03427500598949077,0.034497560623034274,0.7339651010443797
0181,1.0,0.5475689446508757,0.05166902063517917,0.03002472067138574,0.0013212875383032952,0.0027910050338542654,0.005848708459476863,0.003811761865911378,0.8079092650053402,0.20783777509224524,0.18915943584094444,0.1397654331886061,0.16851186954105893,0.1005910527520147,0.00021742726039519766,0.0002452954260793446,0.0012185241414724938,0.1137843545200667,0.008347419397829015,0.12703265123842963,0.07928791047834237,0.0015379756147462823,0.6687911646091136
0182,1.0,0.5600395670412711,0.06003956704127118,0.012025645513433056,0.011930378867311768,0.048245001717428924,0.010299354988359589,0.010998125843631806,0.8993374828577918,0.08513588857462442,0.09103919883080594,0.11148133439608947,0.33516351418460116,0.17360439071116393,0.00741494350720185,0.01298245026041207,0.010928320204658944,0.07688712313651297,0.006715889166444413,0.1636246154974212,0.05512526862720492,0.03312681260555394,0.6535919707622037
0183,1.0,0.5165900266326386,0.02011972749880732,0.013656158845389305,0.00889617698443804,0.0096637570503361,0.008430693171075768,0.004176605066883447,0.8940230257077408,0.15473648180131166,0.016041286681207738,0.03437337144112183,0.2345820548278945,0.050888878303847605,6.613440166482914e-05,9.233456889686398e-05,0.008835697270295697,0.01444128076285362,0.009788091422791873,0.1023685582410378,0.012802613014095446,0.010699229090126378,0.8410645301987992
0184,1.0,0.5240069598062161,0.024006959806216102,0.008172332333774906,0.10478670737771048,0.21645956493952048,0.02551415385767961,0.024567877421757867,0.9262624599326116,0.04699047646838447,0.09341442389771916,0.13965517688937318,0.1187689070088359,0.06679450751796243,0.00017635801124417692,0.00026043399217586855,0.1029383579521356,0.03124067333714912,0.016360338888982008,0.07938259312291988,0.016846157227393212,0.014678007394031134,0.738553872077389
0185,1.0,0.5405076007288445,0.041099009125539536,0.015667218895471485,0.002043979571046042,0.0031763517240013337,0.00944567906757082,0.007511596878230744,0.772833966778527,0.14123348458580112,0.012047504031215794,0.01984474952250753,0.2711166836449812,0.12592383396995277,0.0012623305766062008,0.007452177058571222,0.0020336812511244414,0.047080890146545505,0.006884976487859777,0.11367691177192371,0.03491247079916148,0.014313047898121996,0.7810980216452631
0186,1.0,0.5571943588797638,0.05719435887976382,0.004927259634167664,0.00369638341726386,0.0029446280951854684,0.07034742664545775,0.027346869375140442,0.9531729968264699,0.011439929890370862,0.03150743020232767,0.03722493494860648,0.05211374750360846,0.022230771595061594,0.0005987196132991812,0.0007095767093646604,0.003635586941230849,0.020509170749683107,0.04151752089685844,0.034418258431833236,0.014190717420860893,0.01880030368314223,0.8669284418763912
0187,1.0,0.5391488459535105,0.03914884595351052,0.007234311159214704,0.0526732164202258,0.03816168961144318,0.003596512638614513,0.0017886576107622087,0.8273447501473129,0.12252000664860001,0.00098631640576059,0.0013741827752867565,0.2794338341802359,0.08149008153487086,0.01708109765950212,0.015683668618640772,0.052666862459540484,0.06949961940150388,0.0073455954596013855,0.11492273067779027,0.05428000502346549,0.10452471907983378,0.5967604678982648
0188,1.0,0.5356510416849328,0.03565104168493281,0.009899964549919725,0.012013091655469245,0.01496302096840276,0.0027659830026977666,0.0016178930230086042,0.8573524995960973,0.13577496987309312,0.06811816151832428,0.0692412012553962,0.2546826307520722,0.06290691793962994,0.00041485217207082314,0.0007292974563732709,0.011620996418671984,0.11122722103925547,0.013092546868283811,0.12446064457152248,0.08498229346600551,0.0031372775639269867,0.6514790200723338
0189,1.0,0.557169478719147,0.057169478719147016,0.011142043809113164,0.00016853421301732396,0.0001675315604015267,0.38751935097388923,0.1341236852459685,0.8669894250342622,0.06780817977327731,0.07190219870244619,0.06118852435979428,0.013564974600740243,0.02041475649442997,0.0012758810883042315,0.002157758847991429,0.00016548041687326342,0.0017975442365695928,0.19543819046216257,0.028244860177983354,0.0028118386833966722,0.07750834124745842,0.6940337447755561
0190,1.0,0.5245366237331688,0.0249129105237891,0.015610883822477285,0.049383448517736336,0.08254710833144444,0.005685604375945071,0.005848082027120941,0.7990240691495794,0.11314621937915219,0.018213466732829278,0.027119908287576946,0.33508684459541527,0.1740869266232032,0.019479524519443965,0.05289767936407954,0.04918733556408455,0.08859642849456613,0.020180122952149073,0.1413348327886733,0.04839471501947139,0.04784139534102595,0.6044651698400295
0191,1.0,0.552316659784619,0.05231665978461895,0.006123615059445392,0.0694250428059604,0.15608315820630764,0.00037805715764989146,0.0003267030030126844,0.8864700706675649,0.06590664074962385,0.05443367413245141,0.05421534458557816,0.5252008274197578,0.16927282284527698,0.00021818599658445236,0.0003954326085541833,0.05791923584152523,0.26578572443952214,0.01886337689670577,0.22541012354856446,0.1946407881663435,0.013146605237025943,0.22423414587031293
