id,face_detected_ratio,gaze_ratio_mean,gaze_deviation_mean,gaze_stability_std,smile_score_mean,smile_score_std,frown_score_mean,frown_score_std,eye_openness_mean,eye_openness_std,jaw_open_mean,jaw_open_std,brow_raise_mean,brow_raise_std,mouth_frown_mean,mouth_frown_std,emotion_happy_mean,emotion_sad_mean,emotion_angry_mean,emotion_surprise_mean,emotion_fear_mean,emotion_disgust_mean,emotion_neutral_mean,face_width_mean,face_height_mean,face_area_mean,face_center_x_mean,face_center_y_mean,EAR_mean,EAR_std,head_motion_std,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std
253,1.0,0.5202935690798122,0.0248405528496972,0.021945859160718,0.0116462791110929,0.0143899311842164,0.0037529941590037,0.0029823228144456,0.6889563076730285,0.1850731618020466,0.025877658583756,0.0261768363453255,0.2757415885371821,0.0828082107927755,1.8342085520016228e-06,3.0088560862956254e-06,0.0115494170982206,0.0679736632005953,0.0103530043576739,0.1192587812150928,0.0391310082361425,0.0021830249432704,0.7495511009490042,246.2366687229701,284.4242244447981,70065.96613029468,420.36914253234863,267.22509976795743,0.2618533327895896,0.1041206012266766,9.563269234739185,-0.3880178328829219,2.3400889915225527,-7.927394961554753,3.411461305159013,-1.2628118309342828,3.4713026700487357
254,1.0,0.5628366172758709,0.0637437131953946,0.0260313690334856,0.0170473755114148,0.0824425990219679,0.0151343288144759,0.0096685599720522,0.8484966784214475,0.1875116347869233,0.0839371144178647,0.0912423755999383,0.2533106694345252,0.0770008069528711,0.0041107551411279,0.0047990594835145,0.0165873727308405,0.0261258399954077,0.0092321196962283,0.1304120643402526,0.0236615390643468,0.0150820779852066,0.7788989861877172,113.2370619046486,138.7801134788384,15726.691756662953,332.1711910377114,267.5978196677515,0.3499346017043294,0.1207251999866442,7.462572227027069,10.026928943744863,3.664151507582593,-6.404529892530913,2.191283930047852,-3.959452995944553,1.9992579092106648
255,1.0,0.557109977177408,0.0571099771774079,0.0131412175813268,0.008285296840663,0.0339220561695725,0.0120987526130799,0.0154339751255053,0.8920288956045018,0.1327659680979049,0.1818632567155873,0.1498219351477875,0.2564570392326762,0.108300604250543,7.10789290421232e-05,0.0001554516862841,0.0075968131205164,0.0658564544492034,0.0090293384891377,0.1611011214004823,0.0467198173118831,0.0032225147441632,0.7064739404846136,238.2532900571823,304.2068128287792,75302.0679693664,309.37957753737766,198.0792609602213,0.3962068334770117,0.0834279929253081,23.01858473167811,7.830010797144825,8.77432628738938,-7.56003208952525,4.459854961675383,7.047494641409792,4.833350042219214
256,1.0,0.5380779624719733,0.0403458719453388,0.0208715867694952,0.0018099243546,0.0025671967983111,0.0201907895065637,0.0127975207064928,0.8012194030193819,0.1549289819968615,0.0332536343743817,0.0465919552625691,0.1312419296138816,0.0290119561062029,0.0010944589673474,0.0017683600153056,0.0017914381382039,0.0230612560270249,0.0107825950150411,0.0638875082899984,0.0186473726164775,0.0057353777355604,0.8760944521776933,160.1383399963379,191.4245438575745,30853.323996438543,337.9709932539198,326.20788137118024,0.3181241073989468,0.0885105563865529,20.09536970684901,5.681295675462575,5.063448998039758,-0.0098721636320441,4.251897952771282,1.785973823070918,3.922178215706938
257,1.0,0.5366172791937343,0.0375668119183029,0.0124417365003185,0.5877857645973563,0.1257005425244747,0.054698312185792,0.0460935241628286,0.868249288876541,0.1326938616757761,1.0296417826793912e-05,4.094139506988224e-06,0.0899617808172479,0.0411306165349265,0.0110863420832174,0.0070232849398552,0.5788624108209559,0.0573259171009624,0.0412618590198375,0.0390237942397911,0.0554623938880865,0.058627667325078,0.1694359576052884,165.84821105003357,134.46441292762756,22312.221159720928,382.8860145807266,202.97200798988345,0.263594814258101,0.0598214387443249,2.316297132419773,6.322701086306635,5.11742771417588,2.9193245689233422,1.1578884555394149,-3.0847809508782174,1.319582265093951
258,1.0,0.5404481582383615,0.042369069071028,0.0208076974860181,0.3620125130595018,0.1653496669486742,0.2405921374593163,0.1140010279011436,0.6751371061739823,0.1526764382644784,4.563058366121216e-06,3.832251376322722e-06,0.0310356580885127,0.0338823379932268,0.0109115197392384,0.0088024506588916,0.3579865119863694,0.0112491758724097,0.1230452984311023,0.0140972385560923,0.0119890403702555,0.1909867084668008,0.2906460263169695,326.89359962940216,257.66365826129913,84303.02777093611,295.7884439826012,238.89804631471637,0.1742618308917586,0.0558652878844782,4.411060641700463,-10.220995711329122,4.750048599646506,-3.4129812221318474,1.350234440052204,0.3973129446161141,1.022907295429369
259,1.0,0.5389508971229019,0.0407788121455073,0.0153479084990358,0.0582550254181032,0.1314229718847039,0.0001070042192891,0.0001058031611289,0.9371219810352408,0.099833354137842,0.2749457537958568,0.2078641292526437,0.7509356357834556,0.0953578731836637,0.0002528202188097,0.000298731781917,0.0386417900164811,0.3067455264798347,0.0072578056921486,0.3634192745071645,0.215694268259399,0.0005455309857531,0.0676958040592187,93.30479621887208,107.49160116369076,10039.612780140087,366.3091889294711,332.24270712245595,0.4059206121191629,0.0771890742439372,2.532051456325022,3.895503502388223,1.970157194007082,-3.9694826855702896,2.349818157449838,-1.4577703410552243,1.2822639421911846
260,1.0,0.5085409828912495,0.0102733171055486,0.0087211817511624,0.0448717267561453,0.0995816087616439,0.0007121173026602,0.0005812995004512,0.9209629088246192,0.0895197431410932,0.0328842227541966,0.0642771192416409,0.5359946919175295,0.1170138668785722,0.0015957545990134,0.0044549831129593,0.043477059056067,0.1235075722520327,0.0023899202480796,0.2307998372182519,0.0918123929698184,0.0450357034562761,0.4629775147994739,128.83023555462177,151.9884967803955,19592.13369249512,339.2504659065834,254.94208079118,0.4151102199606834,0.0476546895281157,4.280857339735621,-9.966002994791422,3.136924403640468,-2.873768727575232,2.6843290641568744,2.4179345080286376,2.5692811169217404
261,1.0,0.5330052992311,0.0420351603815216,0.0311985856604407,0.0031031118212368,0.0052185732041592,0.0193424175933772,0.0164683184264115,0.8236041897806622,0.2464260289966257,0.048931807527602,0.0645646995610479,0.1910963724974705,0.0936745625251557,0.0022372002928497,0.0030149465976578,0.0030453407279735,0.0511786352757,0.0126546016123324,0.0954440127518271,0.0437893750272253,0.0058284890825705,0.7880595455223708,120.84609404854152,149.75522891334865,18133.999856850925,363.246487741885,249.0005141755809,0.357046312116348,0.1648963373361251,8.746596588208744,12.529702584219724,4.749301408825411,5.196962013463171,6.400034619064276,-1.6345222369871026,2.920758581603536
262,1.0,0.5521245074741131,0.0526426551925969,0.0178319751072609,0.0263894383339181,0.0690344981191208,0.1551897660026262,0.0809906846283152,0.8666297797844263,0.1300715676031928,0.0159421388031252,0.0251067085766889,0.0512124643709253,0.0320917031061103,0.0026264173518307,0.0149786945955064,0.0262076287547893,0.0205169342992031,0.0804646459498789,0.0300181320544025,0.0116834675839056,0.072190369646565,0.7589188217112552,159.49310828899516,192.17451860164772,30689.060357495917,336.1884353900778,263.05078946310897,0.349769893565949,0.080379890745311,12.26753537399991,-1.7975087187027985,4.360937582026716,-7.785574974112036,6.347037106068996,-1.653664236268876,3.835603802471353
263,1.0,0.5446325323988097,0.0462308440247615,0.0202531576153386,0.0197462950103871,0.1117386001599209,0.0322721643287444,0.0244032496200149,0.8339855252277284,0.1861932662786004,0.1462079315401968,0.1169923608901459,0.1680247333965131,0.094313789504442,0.0007797308522299,0.0032367216592557,0.0139916843652014,0.0222632637253919,0.0186218426424884,0.1115686632221383,0.0161081452266586,0.007276236226721,0.8101701645914,103.2965628306071,123.2561377116612,12759.201467511946,314.30506411052886,336.9635599000113,0.3395963565523215,0.1176673250309203,7.340369278511441,12.383993565804015,3.170018746484619,-4.105594411313999,1.8016498286382503,-0.084193094008549,2.4108233485786807
264,1.0,0.5399906825048911,0.0399906825048912,0.0088179103360979,0.0147597850965818,0.0170286662830375,0.0093138045631349,0.0034021749055269,0.943145683966577,0.0845458426433268,0.0012881238847815,0.0013129087146072,0.2018644014994303,0.0404236212147848,0.0179615917319703,0.0174458770856955,0.0147549370641512,0.0521769445119692,0.0096630441771926,0.0882164008270289,0.0380900946060137,0.0771817512209607,0.7199168275926834,110.57430903116862,123.47214579582214,13673.510681559925,327.8061930338542,311.68988049030304,0.4178001395944481,0.0637140739133982,3.091611594958194,5.77552864114286,5.906149445687449,2.874933225071795,2.198080133558453,1.0641058774127958,2.2799317978570817
265,1.0,0.5285716921817063,0.0377363680003733,0.0267425850873226,0.0035743588061306,0.0042396063557639,0.0065263282832395,0.0021341324306709,0.7603562035058674,0.128248482008284,0.0513526809793946,0.0478957996566791,0.124122580611392,0.032790672712775,0.0003470993825478,0.0002288374703894,0.0035113719091977,0.0274069732738433,0.0057297941738206,0.0659137153453469,0.0214578909426468,0.008502983324585,0.8674772710305593,171.78977163214432,211.76755880054677,36384.135476756936,270.18951817562703,251.38771270450792,0.3058826467513407,0.0795775096085351,4.035008333566299,-0.8496322748515877,1.359414451135868,-1.4671335539150767,1.123185272359046,-1.1876847646827144,0.6283174395216224
266,1.0,0.5299824886075297,0.0337630672331016,0.0234422709919386,0.0132701634056227,0.0363071398697743,0.0052205309797312,0.005459856708447,0.7476049553149315,0.2670664095754659,0.0631872403027955,0.0862153868854957,0.235418409301803,0.0883204720165655,0.0027759533552006,0.0041172998420105,0.012595669557971,0.1305697480888707,0.0052179012033482,0.1178235578990317,0.1020600307283326,0.027364964917885,0.6043681276045604,141.75197436891753,166.23349366516902,23678.64387405286,333.5532157174472,237.9860070039486,0.2999931721513981,0.1545802588148319,16.004683622680773,3.12464104873736,3.370585174115168,-5.8778656471295205,1.797904282273751,1.9771254855159657,1.0367571213779585
267,1.0,0.5327699033986508,0.0327699033986509,0.007822894882546,0.4550897121429443,0.1574953734865529,0.000504210650494,0.0003715537977604,0.8696425747126341,0.1012802535214753,0.0420026800808652,0.0643013035993439,0.3876063744227091,0.068101543793223,0.0003675592411127,0.0004451511574601,0.386550188780088,0.189698394913074,0.0031220886119915,0.1504903695386504,0.136877977648948,0.0608974604720745,0.0723635200351733,153.19887924194336,182.4055705070496,27966.314529072293,247.82864061991373,177.81306862831116,0.3731704119952874,0.0597297321756349,3.59272867182482,1.57111989090892,2.3990869205951197,2.0572476496476537,1.4605874581193372,-3.046767816116985,4.380547440021133
268,1.0,0.546919031211909,0.0470354293896318,0.0195770427825528,0.0580439047905414,0.0792125358689511,0.0110811453765912,0.0090144290358966,0.7105374424222936,0.1643497867123927,0.0160800287149539,0.0255019695117098,0.1623415671923059,0.0611673698673984,0.0001297953611893,0.0001544542583009,0.0577571102049491,0.0942340988930738,0.0102971574263133,0.0712485985156239,0.0624811114244097,0.0266624894305489,0.6773194341050812,168.38720686892245,195.53649552324984,32937.811307402306,370.7823996848248,132.03347157924733,0.2851378925876175,0.0818567661864963,5.298971525247359,0.9345896291738238,2.9584944220649736,-2.096054422437115,2.326322097555811,-1.2900578718902405,3.364524115086235
269,1.0,0.5272540148716447,0.03763517945623,0.0286620796417636,0.0426384907240342,0.0985144650680556,0.0007092253901263,0.0006220776172029,0.7706570408895219,0.1993552597543399,0.0026787207017677,0.0042397327272102,0.5516036882212287,0.0716285487962701,0.0020878700990196,0.0015558970916841,0.042530771596318,0.1353017654882071,0.004736463711817,0.2256502418672377,0.1076952650588569,0.0367678525613975,0.4473176397161654,156.55594675164474,188.45692182842052,29539.75530548726,331.0614555760434,270.55348747654966,0.3384070194341236,0.1236769843970883,5.208951534260492,-6.623732236100377,3.0893932445914816,-8.019130092062229,3.603837099765173,3.777020710362895,1.7078296339247074
270,1.0,0.521678491201597,0.0335282283969309,0.030231437934045,0.0226339207738135,0.0863455009293176,0.0317538015151512,0.0312973200486864,0.783626067408477,0.2325986446145933,0.2060244690801482,0.1195118694199968,0.1118695575860329,0.0491590257570833,0.0007411183735541,0.0006000392452499,0.0212178965515196,0.0347729176348536,0.0178996698196574,0.1106136513496039,0.0260614664646254,0.0112436540876106,0.7781907440921292,178.93754482269287,216.61877989768985,38875.75150508902,303.91404151916504,273.38691651821136,0.3199152542052225,0.1642153333498373,14.683404750617802,0.9295079486759916,7.754260484986138,-3.561003391628325,2.057815168030465,3.0504303181035706,1.096466732951825
271,1.0,0.5761800822318872,0.0761800822318873,0.0198853157634356,0.0070055196894729,0.0059867447843681,0.0053799377016509,0.0048332734849785,0.8883871012744872,0.1076582883204185,0.09556975681964,0.0944288854942312,0.3246341342660221,0.0736848277367684,0.0045105768001883,0.0044776604396929,0.0066984473216738,0.1286234582681523,0.004525802139637,0.1616162328659934,0.1019928914488519,0.0037623457202807,0.5927808222354105,213.07631466839769,284.76700099738866,60790.30404630583,322.5731264578329,273.9023519851066,0.3775182089947985,0.0568241436387836,9.744791966506616,0.2669454307525408,2.5323103390817745,1.1266260972498443,1.4427727236877743,-3.6889809424346898,1.0412757756015858
272,1.0,0.5364424418441106,0.0364424418441106,0.0104936435124509,0.0154553002074761,0.0342314307771166,0.0110020897086037,0.0076190397602395,0.8247897012366189,0.0252619455254828,0.0487325288187195,0.0589647406868609,0.1696967045880026,0.0718815152590895,0.0015042330845429,0.0010690533501669,0.0152947200564297,0.0372068008906644,0.0110252144980511,0.0843034149852529,0.0216762886407701,0.0560490513643892,0.7744445095644424,173.189148373074,197.6254383722941,34229.65630556316,325.95205836825903,262.6180148124695,0.3325626965741401,0.0116896077391939,11.760744428427364,-15.858221256608635,2.65764662745308,0.3800330779188026,1.4590376698551082,4.645955383518274,6.774699016778201
273,1.0,0.526519099682272,0.0373421532669321,0.0296906443832067,0.0211626988910009,0.0389837421195317,0.0004964695829888,0.0009806880175053,0.8664753700658265,0.2134981904897942,0.0476922537070802,0.0670422546300646,0.5674966855181588,0.137793528907576,0.0014815691853679,0.0014441641868096,0.0199195568312903,0.2685405399789147,0.0071614070940052,0.2509810543121815,0.2117444486888489,0.0100733916630543,0.2315796014317049,169.5367685953776,202.2591559092204,34307.09302885868,354.47476281060113,230.87238470713297,0.3991917229430637,0.126204479927685,10.601835903260694,-4.348260733467272,3.838306156298239,-4.43594757379238,2.2879471652365204,1.1312301390419752,1.4813021954599763
274,1.0,0.5565377238919319,0.0565377238919319,0.0082454071454074,0.0182336009921628,0.0418405013643572,0.0010097123746769,0.0010491075415942,0.9439267367512608,0.0735444984787775,0.0562516341063504,0.0511615196208481,0.4805176680286725,0.0899757039333163,0.0426292923253236,0.0517319843338617,0.0155198943925788,0.2229123532527904,0.0016216268040403,0.2191122227793946,0.1468624280982031,0.0703614280221363,0.3236100466508563,87.05315166049533,98.32563241322836,8564.40725719161,343.70799753401013,318.7817867596944,0.3857860811965101,0.0688490845322404,1.968393190441685,-8.339179378232467,2.2488367929546724,1.2178128351586752,2.938769292541554,1.204447313500665,2.9230661898497203
275,1.0,0.5293253151176469,0.0297850721195863,0.0132788257659827,0.6856533653254426,0.1832495364383611,0.0020126382738919,0.0013947690003687,0.7361483657949193,0.1623736843930394,0.0038295427787721,0.0092649813100083,0.3763414406499197,0.0849818096660161,0.0005357208739613,0.0008587371413847,0.6008974516737284,0.1138820730456541,0.0113798781016103,0.1332672298911335,0.0820972111587085,0.0324947223945997,0.0259814337345651,214.16526173436364,242.41565815238064,51976.28994215899,329.7993030104526,258.41049405031424,0.2743284644091048,0.0916711339324542,9.77246620760022,-7.713681568408029,3.18144313900705,-1.8726034762727457,2.741835963187585,2.603336170838035,7.153475467940778
276,1.0,0.5605270976264527,0.0605270976264527,0.0112027438837687,0.010961033543096,0.0274359638447918,0.0685917233260205,0.0282710474286076,0.8874276947373381,0.1037939694667912,0.0358727957533959,0.0767381847030648,0.0489877068724196,0.0270425120136581,0.0003384554942245,0.0004955301334951,0.0109266726790211,0.0074756836859495,0.0369068516109212,0.0329304404376531,0.0067684536984485,0.0157084584084361,0.8892834394795701,90.76533537644606,106.33382870600774,9665.79532957326,326.7938195742093,251.1451512116652,0.375816178725349,0.0706492808986543,5.031442520123816,8.865879402085195,2.467956735213384,-2.861683642998713,5.920860358916992,-0.5690630087023727,2.086771227043746
277,1.0,0.5685438118047662,0.0685438118047663,0.016443374023038,0.2048210748027832,0.0742832398119585,0.0216943130806265,0.0098471296795292,0.8288763348855788,0.2030301310209239,0.0449577719250339,0.07016572177566,0.1413662577314036,0.0486682075229757,3.171902431815743e-05,3.457589117636256e-05,0.2014266685932992,0.0089581353706286,0.0128045698457227,0.0729225384973688,0.0117620631182078,0.0060134529511124,0.6861125716236601,182.63267244611467,232.74994713919503,42582.46799077871,321.0252702803839,304.66844694955006,0.3402480499394997,0.1102815376648856,5.45953740708963,3.4726742062646787,1.4895199263020642,-2.710252009217684,1.637274994783371,-3.1375204720271275,0.7370516565774703
278,1.0,0.5763701446002404,0.0763701446002404,0.0246535286944944,0.0136787985859841,0.0373620998323677,0.0022056356432255,0.0014899609876432,0.7767788046462969,0.1444840164996662,0.137635969302871,0.1020936401717003,0.2435026961294087,0.0624738131761592,2.1512591850125773e-06,4.7901936184838665e-06,0.0130260183869562,0.1008077966847041,0.0112909386611311,0.1397152218483494,0.0740463917351586,0.0012674764313586,0.6598461562523418,146.7408665743741,184.66025005687368,27110.107306501523,296.95650707591665,182.94981999830767,0.3327107926955798,0.0826597566130725,7.001232745182849,5.678861273958168,1.3275352455645812,-2.5703421038305843,1.338060641317581,1.6728805980999366,0.8910597206290405
279,1.0,0.5566221057672319,0.0599812030057975,0.0285921195335877,0.0718994126576129,0.1294131317855703,0.0054266697472234,0.0019003256599168,0.7197067907144283,0.2038239801204438,0.0949413706588655,0.1402940210972683,0.2391350460720473,0.0573101591836069,0.0012341098785766,0.0025231523665154,0.0659592726212656,0.067442413487716,0.0056508532965455,0.1249467334831243,0.0419511535586307,0.0207086213056209,0.6733409522470966,158.49491382467335,202.87410785411967,32165.740859971105,340.5281323400037,315.9525773443025,0.2903340160332572,0.1188399944557099,7.219178705397382,-5.461019923387833,3.4502181095291253,-2.502365739987748,0.8184553114496005,2.1084753537577514,1.8647292552604235
280,1.0,0.5309843306750585,0.0338339318357662,0.0177065939842181,0.0008138899160098,0.0019990797473722,0.0625260714255273,0.051641513153568,0.8313278616219759,0.1681054315033686,0.0740339799970388,0.0611756264813138,0.1040093833580613,0.0808221547760786,0.0001834608385752,0.0005035716664099,0.0007807196108808,0.029046676716026,0.0355541319964044,0.0650376032101921,0.0221954423092356,0.0126378766930707,0.8347475494641902,205.64396057128903,249.4274139404297,51540.19203239569,286.9640335083008,289.3187484741211,0.335121115287125,0.1004469720103746,8.027160408569921,3.765169046436313,1.6884093548135712,-2.4645593303478863,2.651154738159582,-0.5916865493533352,2.5915009864435734
281,1.0,0.5410407920095275,0.0410407920095273,0.011792247712263,0.0120803002276013,0.0186492297095129,0.055077546934957,0.0778182314249111,0.9117378993383184,0.0824009456960415,0.0220931588582144,0.0242693140290845,0.1659866182387552,0.1026920017086999,0.0065526556996205,0.0043498109676077,0.0120431279559876,0.0214556101890841,0.0316570897723747,0.0773181141843617,0.0207937498725104,0.0245572149790697,0.8121750930466116,147.84131483598188,173.75286665829745,25703.04781004369,303.7778490239924,226.79155241359365,0.3732359877081868,0.058120068162173,4.550917876908647,3.2135546718328327,2.1990860611063785,-6.251459919625408,2.045388614271269,6.148931187389903,1.1997343137110323
282,1.0,0.5314076655899992,0.0353513140647889,0.0200131259789236,0.0831138372782416,0.1389203144302375,0.0005014399634092,0.0002447976574035,0.8051136195320975,0.196167518512985,0.0341913036504675,0.0403041209258042,0.4252624071457169,0.0768957585430197,0.000357965883431,0.0005163512535243,0.0820275012502262,0.209549480493492,0.0088834457985974,0.1829341413360891,0.1379170483098272,0.0524292247398207,0.3262591580719471,145.24242955988103,172.36699988625267,25050.49068499806,358.73344109275126,252.49273109436035,0.3266583647274904,0.1041081545998664,7.529346443435394,-7.777001393425748,3.093077410708584,-6.36095100428212,2.3657417931935245,4.479940437272759,2.9397575883883507
283,1.0,0.5431837487809098,0.0431837487809098,0.0082049648457537,0.0423311995575204,0.0298491628788256,0.018268830596935,0.0087232714252888,0.977464431617409,0.0099015397116734,0.0012370060518151,0.0024063255099075,0.1637983916327357,0.050635883469072,0.0002822331962306,0.0002084682286353,0.0423188884967495,0.0164384379045077,0.0137423108919765,0.0778161095178802,0.0298606099421158,0.0054555910811191,0.814368052165651,132.87093925476074,151.4435977935791,20126.93142118642,330.7216501235962,229.7691764831543,0.4473368723933617,0.0157496766935231,2.722071469268533,-4.555883251269594,1.688756592637675,-2.608978691739428,3.2022740614416696,2.176589498142432,0.976081110557344
284,1.0,0.5584793542975678,0.0584793542975678,0.0152286309996497,0.010506430832811,0.0205462863411311,0.0036007927934406,0.0030446929893372,0.8570741801988333,0.1201041860521182,0.0818412712265853,0.1038251043728102,0.2594388864934444,0.0803784841606208,0.0007065459082355,0.0012318405897241,0.0102126970646077,0.1368669969748566,0.0086762546832334,0.1308191555971643,0.0928532423506476,0.0261628440248768,0.5944088093046133,132.08099555969238,166.73145031929016,22040.50968832743,342.7734384536743,221.7924889326096,0.3802849601568265,0.0807008617125919,14.74641665728844,-9.983438825708571,5.46552754280841,-1.8828269193579024,3.746295846592981,3.353630467551059,2.0989675048113603
285,1.0,0.5355604433431077,0.035981265063338,0.0173134578776594,0.0007849582710871,0.0008386755715697,0.0220662765365479,0.0144781281500837,0.896322181255653,0.0826700435636285,0.1083021273932837,0.1008331537019152,0.1434286162257194,0.0916173531488924,0.0027912487738486,0.0058824470759259,0.0007523988951491,0.0654863644189139,0.0117806022857984,0.0974030998519396,0.0538107332111237,0.0161903123622991,0.7545764889747757,140.53095455827383,154.05031220666294,21660.922533696383,295.3889248288911,209.22486724524663,0.3393605415766788,0.0500649693805804,3.817193394636474,-21.820479424336657,4.523364139080872,0.76955862933861,1.5018608155567776,-2.855667086968225,1.5422198171885575
286,1.0,0.5190251282977245,0.0338051771467649,0.0296861592463125,0.0002572051803676,0.0001572061069427,0.0118755576975392,0.0086156591877036,0.7946217297039067,0.2299593011580096,0.0399391360652561,0.0597659668688834,0.2093143948855308,0.0612380091197245,0.0003766397371341,0.0004336988057795,0.000254196710489,0.0141155421716645,0.0088763723715587,0.1001720677267607,0.0161920320019747,0.0029193381755831,0.857470450841969,91.4794188279372,105.20061823037956,9624.363469851156,311.7773980360765,274.32207309282745,0.3026200736540878,0.1583118636347478,3.2351389232025056,7.0492095257301015,3.3044698245049733,-0.1523308148299683,3.6330938198152736,-4.208244272206079,1.3233628296338933
287,1.0,0.5455283764143039,0.0455283764143038,0.0060842711844986,0.0835244332204941,0.136897594905551,0.0001177804544264,4.031872241045325e-05,0.9459427553229034,0.0462711516426858,0.0210559155336037,0.0161361363060642,0.5895140717426935,0.0391653163992921,7.38996117206625e-05,6.993035335978084e-05,0.0711087578876022,0.3097380656194363,0.017140609320859,0.241549257778374,0.2262594745489109,0.0223638625969247,0.1118399722478926,216.38225396474203,262.5119614601135,56805.517513913794,377.25196599960327,279.1565215587616,0.4253500101365908,0.0248049273114268,1.84718081274629,-2.332346128585716,1.0917089460050016,-3.946654294617082,1.101212519233653,4.37577551233476,0.6612884254636442
288,1.0,0.5514487068870354,0.0514487068870353,0.0157503011955506,0.0030580172588407,0.0027754598092233,0.0118247399866384,0.0074611468810685,0.843365604139603,0.0296049066501311,0.002544351573625,0.0063304633635914,0.2152997109581504,0.1032420165998298,0.0043548097182713,0.0067511419622773,0.0030566094587559,0.0550234970261555,0.0083171954480194,0.0894090786608949,0.0409098567582316,0.0380265516741607,0.7652572109737819,134.002461349755,155.22226835552016,20805.245241336164,337.2113381770619,222.26280664142809,0.3712701120150486,0.012912685212861,2.72794583659787,-9.123662976581276,3.596528814708409,-2.828898334906335,0.8357635482663928,-1.7635272032301057,2.591403454167437
289,1.0,0.539571168386976,0.0395711683869759,0.0053729345755668,0.0460710380335253,0.0809369876366945,0.0003494223814673,0.0001456446564449,0.9192473825200328,0.0604394370955931,0.0947378513602806,0.0804903406651506,0.5089357569813728,0.0381997005878236,1.3311185918090424e-05,9.223306534464808e-06,0.0452216674201375,0.2326828665954865,0.0156582489621156,0.2353732931897476,0.1647087832345277,0.0035009490692406,0.3028541915287441,143.69783537728446,169.83644076756067,24406.609796743058,300.74576582227434,242.56552832467216,0.3742551304409396,0.0373897364519715,4.074837231315635,4.862833084329902,2.5516967139174542,-0.7310329973373886,0.6197193522796226,1.2268826981849223,0.8244673048840802
290,1.0,0.5278659450482193,0.0300179380310606,0.0187452119994624,0.0007919320375768,0.0008081689430312,0.017571937027869,0.0112201870213321,0.89737739997659,0.0794272772312034,0.0947526903052268,0.0910588435451556,0.1837485234156765,0.1109615100883934,0.0031016796963364,0.0072056155760103,0.0007605357245588,0.0462780571047977,0.0099445438346341,0.1107469523895596,0.0414301369969977,0.0131693678168193,0.7776704061326324,141.0854852610621,154.95070424573174,21875.97598925969,345.8590520661453,209.03862131053003,0.3503699117281449,0.0474391036936433,3.920252114690221,-21.654195668153367,4.681027937822995,-1.2338490588223296,1.4879001261275462,2.027966263078865,1.308491191863314
291,1.0,0.5311992459538817,0.031713362197761,0.0180991174258178,0.0830058120047283,0.1002220452708078,0.0053656117570426,0.0060988554955686,0.7848444786504842,0.1511569265845259,0.1038494092426844,0.10703312822015,0.2623918984318152,0.1009757303266816,6.826120682745795e-05,8.546604750470431e-05,0.079258003950898,0.0991920617135107,0.0083294210438074,0.137361389733428,0.0734380170092435,0.0012948763775959,0.6011262301715161,116.390722990036,133.3434721827507,15528.0076814358,343.8592141866684,311.441780179739,0.2983905580049032,0.091254839162575,7.473957564145796,15.53080046953479,3.835211206741409,-2.057234908148387,4.474745323896055,-1.8709538041828464,3.704180971560215
292,1.0,0.5244247921988554,0.0250875274258728,0.0148851721446534,0.0027847295313661,0.0081334003209223,0.0001337844450972,7.558128871046078e-05,0.8651800270288669,0.114148241444913,0.1055749489299567,0.1031093275314236,0.7279209145184221,0.0657068619693335,0.0001647064740712,0.0006173911316482,0.002453567663659,0.2749484538751331,0.0052636164010772,0.3250085941144454,0.1947280373976919,0.0034539863160489,0.1941437442319442,162.38159903164566,185.0144443840816,30058.016307246708,320.6653058939967,258.7401321838642,0.3618129658139454,0.0626436076506901,5.319328151191976,-18.57021431413177,2.7515094549714694,-0.5347556605890109,0.976421042551428,5.443460758760114,1.8570449674885885
293,1.0,0.5414270159928148,0.0428888343427702,0.0729607339182194,0.0300990479769176,0.0443321115772592,0.1770465064049779,0.1636443730052826,0.7190206965998464,0.1461582629232548,0.0009391205172732,0.0043207700287756,0.0793008402928851,0.0668098356921919,0.0017514044191806,0.0042728853156255,0.0300950471620398,0.0278093058127788,0.0956311083954054,0.035296458779067,0.0164580737536725,0.0965585554555002,0.6981514506415359,154.77425367935845,125.32138466835022,19516.50433185169,355.9998333972433,172.03437745571136,0.2433937508604854,0.0487200004143018,21.552671692601805,-26.20744001050438,6.964079788571129,-6.157727720402126,9.648349798794891,-0.5365624651344686,4.26638142847886
294,1.0,0.5538939806629155,0.0538939806629155,0.0053480370103728,0.0051468541496433,0.0015698104980401,0.000694514325005,0.0003919660957762,0.9885721925529652,0.0072141589480452,0.0012653167650569,0.0003286538121756,0.635049432516098,0.1099846363067627,0.0031689789029769,0.0017258439329452,0.0051450552066518,0.1207967682621529,0.0197957227658733,0.2675635879946639,0.1079250369453802,0.000497375050854,0.4782764537744237,98.38506698608398,111.83541297912598,11003.26584237755,325.39774894714355,315.20429134368896,0.474835241712083,0.0278982170454511,0.0,4.461777424412007,0.6717104949623005,4.158640589940952,3.2371106251562147,-4.090002075380468,0.0114186226159378
