id,face_width_mean,face_height_mean,face_area_mean,face_center_x_mean,face_center_y_mean,EAR_mean,EAR_std,head_motion_std,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std
1212,83.63044988913614,98.25333970492004,8218.080691102781,356.98693947713883,268.5796613380557,0.3521078209132556,0.10628203041860818,5.017481004408651,5.020821041883606,4.0053518701386706,2.1037322301927066,4.61981094793883,-1.6616436233503815,5.913375813623586
1213,176.74259185791016,222.89247256058914,39513.57031911595,332.51813301673303,253.80222669014563,0.30813833407775915,0.08848056878005005,5.732570344990314,-2.530892188231606,2.2405908219120403,-13.964683491642829,5.813143359097024,2.58986113652043,1.7435594886956272
1214,125.23045188502262,150.43389671727232,18840.616813894037,387.46960288599917,299.34852700484424,0.4061005857322703,0.10272550875208926,2.5383612147644015,1.5369337872753988,1.9395352373273118,-1.9127117613990914,2.0258736993438364,-5.043668462667639,1.8455915582786664
1215,175.24272282918295,217.67066339651743,38206.490578966564,355.281900829739,206.74344609181085,0.35307435366155276,0.07940533292016351,9.641701538985023,-1.5655716982374246,3.764346644082557,0.5580998714367004,2.220146041342052,-0.25855508442473163,4.61667432637204
1216,126.91401701707106,143.58706547663763,18264.045234416124,339.7266586010273,337.8339143899771,0.32955461039873374,0.10459011939042813,9.37926372675342,6.9485946376555745,8.322212104218325,-3.6374561809327277,1.8379228506861,12.15139400495505,3.360744642239572
1217,151.96018346150717,198.66167736053467,30228.634118698206,275.72335624694824,289.4712510108948,0.38685394233638976,0.07191239614497452,7.869785668300601,5.716305960027432,3.403334873447888,-5.900387229280488,2.2447174839719883,-0.6503933186118516,2.5292091301307584
1218,196.0610921455152,231.1968079480258,45410.27688197072,409.87533540436715,339.316942691803,0.2925999176914983,0.03733736935273249,6.267559268625297,1.553939797601301,2.482876041268722,-1.08500594007887,3.6903653410438433,-2.4835776316275684,1.642835279871317
1219,165.511403470426,211.03468160371523,34931.00871981287,363.71425267812367,287.87538006499005,0.3921214468290573,0.01161916523068752,2.589927314459832,-10.351847663812839,1.0756002830265772,6.469672501779961,1.680025475570053,-4.884926565537398,0.6817853063773492
1220,185.8045514424642,219.7662079334259,40843.575506438625,264.13286606470746,234.11827683448792,0.3686685472307551,0.05366914878149906,4.555916892167298,2.469596034550058,1.1138832997901054,-5.400549312886544,0.8424836719796288,0.7555859944867387,0.4961940475777036
1221,151.08438350536204,172.22374386257596,26023.83779312969,369.4081649073848,310.51573912302655,0.4192428611696105,0.03267419892968153,3.82160861453154,-4.8580721950418635,1.3469220968521352,-4.974068505872821,1.0906211327080444,1.1232570857201205,0.7025752799886457
1222,177.84971872965494,194.3931543827057,34605.66111699253,298.9148728052775,264.85693514347076,0.29193656555513886,0.07554822605564626,14.180347273308666,-12.598483324841757,5.152474910640795,4.2611938792554245,3.470422641010556,-0.3644952801114942,4.803245895990611
1223,287.4575594604992,232.1441159482862,66931.30481419442,335.36999491394545,303.4161115865238,0.25405146731963824,0.03433566187928299,15.884270122060979,-14.871271163745881,3.8549851186027153,-0.7929941862946864,2.4416808477652414,1.9459912351818878,3.865770463951389
1224,112.99226506551106,130.12452507019043,14715.241360252125,353.32224973042804,315.6873893737793,0.43491609948953475,0.058856068710277244,7.360259435125083,6.682844449131997,5.19549575051945,4.90786744760469,7.354358400301075,0.21695947184106895,3.4329621910581505
1225,97.87756591546731,118.11003919507637,11580.396844632774,317.57812202953903,285.77826296696895,0.33393994875923566,0.1067641188622539,5.854923652052902,3.5098297560479863,3.351603942288109,-6.443428813719438,4.665527247820519,-1.4988129004120092,3.240099869777124
1226,95.81297988891602,113.95858840942383,10941.103453693744,344.0757350921631,337.837385559082,0.44232846847785195,0.11318857349994488,7.178552357130394,-1.703129140686898,4.4577722375811195,-3.209494893707456,1.651543558798854,0.278115977394808,1.0066978198666574
