id,head_centering_score_mean,absolute_shoulder_slope_mean,shoulder_slope_var,shoulder_width_mean,shoulder_width_var,nose_shoulder_dist_mean,nose_shoulder_dist_var,hand_speed_mean,hand_to_face_touches,crossed_arms_score,core_speed_mean,posture_shift_count,engagement_score,agitation_score
0047,0.027482398935241403,0.06445559656012523,0.002582028425788651,0.4820204340886576,0.001345723378908347,0.45271836537771276,0.000650513431704074,0.15619191866267554,0,0.5742419213307975,0.02196705230662825,90,4.797486000513634,90
0048,0.006548825426992163,0.038289939862948985,0.0004308229937530948,0.32350872169776135,2.994942441462938e-05,0.2421227090330009,3.0258787790830587e-05,0.015418180942470378,0,0.7024858066350804,0.005232799309817896,0,3.2341841527813053,0
0049,0.02721542874739195,0.1425381684525584,0.006594537003390628,0.5411027741696065,0.002130819012513657,0.3755673171641926,0.0039831103518161715,0.04365501366923032,0,0.5145315065503245,0.021593556171482474,135,5.378138233738623,135
0050,0.033015299276185545,0.11705378039785094,0.001786274117009395,0.5389368849249146,0.00033031799773090305,0.385413665985271,0.0004291507571046903,0.044125218838511046,0,0.9929364194674842,0.00801836660777172,19,5.364140972121058,19
0051,0.030210583470761776,0.1240208832524441,0.0002112705225480733,0.49145695651796734,2.544750247845374e-05,0.2791039537299763,4.3365227733459256e-05,0.014471079720072305,0,0.9504744714917392,0.004049018502527841,0,4.912726209249022,0
0052,0.055033801029426885,0.037794954119654625,0.0006239494226043018,0.5387497393771855,0.0002591757482779018,0.25823971418419267,0.0003679998018095979,0.034953495846327884,0,0.887472278371611,0.0071230714368917605,2,5.328432215230053,2
0053,0.02852188984427271,0.07158765383152042,0.0003109926910226665,0.43209162712851656,3.173541914694449e-05,0.328513232590277,6.29302039305281e-05,0.017285830745838157,0,0.7901483754625471,0.003565492628971387,0,4.31731766034606,0
0054,0.004984252452850342,0.05607231889002973,0.00015432512450947594,0.28773993492126465,7.077276332972815e-06,0.19128909230232238,1.2604956863361849e-05,0.009910248166443649,0,0.6032499693373837,0.0027337850300467336,0,2.8772633440187945,0
0055,0.009818393290042877,0.07181233496835072,0.0004879738449547794,0.5391256748778479,0.0002945934430728873,0.36940249034336636,0.0005365182936111595,0.03068488854129541,0,1.0614077792376393,0.007042603751726257,1,5.388325638411592,1
0056,0.02841847421506704,0.08772239328621573,0.0006504795609674397,0.4457696892194829,0.00021816557992165243,0.2035871016777168,0.0003851189809975867,0.04188900195958423,0,0.8936407506492157,0.0059982029443463505,5,4.4275931605409395,5
0057,0.03416062382951615,0.17317896120416487,0.0018797662556544693,0.43016740671856696,8.524246953473596e-05,0.2937653033190934,0.00024545788901826583,0.027472882513145228,0,0.8781855281689999,0.005427225889951734,2,4.27817229700494,2
0058,0.04597485840320587,0.029955643861072363,0.00016375926022089708,0.519426746500863,0.00014392805128350637,0.39752343032095167,0.00020433936797481942,0.016893083695101428,0,0.9796420187568876,0.005193487952484312,0,5.186195787806356,0
0059,0.018576143495738506,0.00911242766881894,6.197055946940412e-05,0.4622584283351898,2.7294485272522097e-05,0.3271793480031192,0.0001563040161350008,0.017371428740039628,0,0.9382710228722744,0.004053305426421467,0,4.621158857940424,0
0060,0.02515205000349897,0.0691123581741248,0.002525996643954775,0.32744047613086585,0.000167682893752278,0.2127968304023475,0.00044909474665807053,0.01850839657464075,0,0.6454643379979297,0.0045585431164574045,2,3.2588321616412976,2
0061,0.010872471441943494,0.04581054982101577,0.0007490420056627071,0.4995459792100721,0.00026800013033937374,0.36057811230421066,0.0001559946017592779,0.013001958162194294,0,0.9722494813531121,0.0033701991260583195,0,4.9913320882930154,0
0062,0.03729732918739319,0.040130555236293296,0.00014936131579503886,0.49575798368453977,8.52661566644664e-05,0.42211390018463135,0.0001268774691537317,0.029815765687978876,0,1.0105411819858103,0.0055928188818262885,0,4.955835710143206,0
0063,0.04430484379930743,0.09663793010059596,0.0023953177303188164,0.5133957049713053,0.002067377387337076,0.46749786030629586,0.0006728204390832357,0.09846835508294555,0,0.41586914807129066,0.02266360008283215,102,5.109921986677285,102
0064,0.017722426921129228,0.0238032014382826,0.0003659837102964015,0.6676013769507408,0.00011767379781036342,0.37884512543678284,0.0003446416704353723,0.040123785049924705,0,1.3182844396636006,0.007415441872594547,5,6.668021467753357,5
